Index, CenterX, CenterY, CenterZ, NormalX, NormalY, NormalZ, RMS, Horiz_ext, Vert_ext, Surf_ext, Surface, Dip dir., Dip
513,952.418,821.231,895.138,-0.902432,-0.265841,-0.339036,0.00902754,0.171823,0.127093,0.0218375,0.0181863,73,70
202,952.843,821.503,893.995,0.0312198,-0.997355,-0.0656373,0.00490013,0.0856324,0.107776,0.00922913,0.00804077,358,86
335,949.931,818.101,897.558,-0.744768,-0.630374,-0.218972,0.00862324,0.233304,0.476392,0.111144,0.0545946,49,77
1164,941.414,809.039,894.884,0.421526,-0.784178,-0.455391,0.0129279,0.137305,0.137437,0.0188708,0.0147409,331,62
1992,943.899,808.679,894.048,-0.539122,0.778194,-0.322121,0.0211286,0.623053,0.360502,0.224612,0.141221,145,71
1015,941.069,808.98,893.331,-0.336662,-0.938112,-0.0812743,0.0133398,0.174014,0.126884,0.0220796,0.0202578,19,85
308,953.516,823.931,897.46,-0.896571,0.0855406,-0.434562,0.0229481,0.139711,0.197831,0.0276393,0.00737436,95,64
135,948.9,816.185,897.891,-0.943091,0.284244,-0.172585,0.00525936,0.120676,0.234039,0.0282429,0.00813535,106,80
278,953.492,823.945,897.646,-0.204999,0.896885,-0.391883,0.0194594,0.313001,0.540228,0.169092,0.0902404,167,66
1616,949.731,815.001,894.116,0.681374,-0.547113,-0.486207,0.0117201,0.214865,0.237827,0.0511006,0.0337328,308,60
1563,943.097,808.782,893.571,0.33668,-0.620697,-0.708084,0.0162418,0.206559,0.24816,0.0512596,0.0334861,331,44
130,941.425,809.073,894.21,-0.0595231,-0.278032,-0.958726,0.00883337,0.0787322,0.11229,0.00884083,0.00573305,12,16
738,951.881,819.347,894.14,-0.55855,-0.597519,0.57532,0.0148019,0.130197,0.231548,0.030147,0.0182164,223,54
936,941.198,808.934,894.743,0.555568,-0.747367,-0.364401,0.0139598,0.118109,0.220092,0.0259949,0.0178061,323,68
851,949.934,815.932,894.976,-0.978333,0.196052,0.0665478,0.0179956,0.228494,0.194832,0.0445179,0.0282317,281,86
182,951.2,819.216,894.735,0.0401066,0.999194,0.00180555,0.0126361,0.120882,0.113037,0.0136642,0.0110658,2,89
1822,948.215,813.063,893.61,0.512414,-0.835943,0.196546,0.00888773,0.316983,0.493073,0.156296,0.0678678,148,78
517,953.028,823.365,897.636,0.0370522,-0.823659,-0.565873,0.0112364,0.145144,0.152784,0.0221756,0.0172444,357,55
1487,945.086,811.139,897.027,-0.211065,-0.977436,-0.00838632,0.0251282,0.466954,0.448441,0.209401,0.096637,12,89
1568,945.021,809.578,893.285,0.548742,-0.788377,-0.278106,0.0118059,0.251856,0.11387,0.0286789,0.0226011,325,73
46,945.333,810.979,896.212,-0.366769,-0.923934,0.108752,0.00665951,0.0807573,0.105174,0.00849359,0.00624334,201,83
1647,939.672,806.698,896.477,-0.0818675,-0.836271,0.54217,0.0110748,0.229071,0.310985,0.0712374,0.0640871,185,57
208,949.928,815.847,895.071,-0.433243,-0.339349,-0.834951,0.0122443,0.118147,0.117779,0.0139152,0.00895405,51,33
920,952.965,822.316,893.498,-0.957935,0.230302,0.171236,0.00793472,0.163599,0.130466,0.021344,0.0201438,283,80
561,945.412,811.591,897.316,0.680241,-0.683048,0.265928,0.00936615,0.11242,0.124347,0.0139791,0.0100202,135,74
985,950.681,819.117,895.216,-0.354776,0.0474568,0.933746,0.02168,0.22078,0.254846,0.0562648,0.0445943,277,20
391,942.398,809.072,894.633,-0.776778,0.28306,-0.562577,0.00954764,0.122256,0.10092,0.0123381,0.00943816,110,55
125,945.033,810.941,896.687,-0.934183,0.177877,-0.309294,0.0176628,0.101199,0.106731,0.0108011,0.00751242,100,71
484,945.16,811.175,897.063,-0.100279,-0.937838,0.332272,0.00930564,0.136199,0.185348,0.0252442,0.0186008,186,70
908,952.063,821.848,896.845,-0.710372,0.365235,-0.601644,0.013405,0.322739,0.391208,0.126258,0.0671564,117,53
1956,945.331,811.46,897.1,-0.991918,-0.126856,-0.00233556,0.0254351,0.518097,0.343995,0.178223,0.0618534,82,89
29,950.909,819.638,895.46,-0.8769,-0.202354,0.436003,0.0182918,0.126245,0.204285,0.02579,0.015546,257,64
853,948.073,815.361,897.781,-0.899218,0.434266,-0.0531102,0.013978,0.155129,0.157572,0.0244439,0.0188164,115,86
1113,949.95,819.444,895.742,-0.638396,0.575375,-0.511267,0.024712,0.402197,0.156461,0.0629284,0.0458574,132,59
7,950.572,820.288,895.812,-0.0122163,-0.108603,-0.99401,0.00835067,0.161156,0.105224,0.0169575,0.00630139,6,6
1715,938.186,808.168,893.199,0.0223704,-0.878686,0.476876,0.0181802,1.00003,0.558023,0.558039,0.421544,178,61
217,950.944,819.903,895.842,-0.873697,0.19731,0.44466,0.0076498,0.159729,0.2189,0.0349647,0.00428322,282,63
1155,943.542,809.774,897.927,-0.883917,0.429363,-0.185307,0.0118855,0.219352,0.143477,0.031472,0.0232357,115,79
72,950.542,818.813,897.426,-0.914793,-0.236187,0.327673,0.0170967,0.0967315,0.110678,0.0107061,0.00857167,255,70
269,949.398,817.193,897.827,-0.983572,0.0698275,-0.166465,0.0150126,0.282241,0.265177,0.0748438,0.012547,94,80
514,946.251,812.33,896.851,-0.361939,-0.923877,0.124305,0.0440354,0.334807,0.467801,0.156623,0.0859881,201,82
1791,944.88,810.276,895.482,-0.633914,0.717395,-0.288959,0.0289556,0.960354,0.964486,0.926248,0.421669,138,73
109,946.064,812.356,896.997,-0.482687,-0.762975,0.42998,0.0147408,0.133098,0.106688,0.0142,0.00939342,212,64
280,946.354,812.01,895.678,-0.641495,0.766644,-0.0272089,0.0220247,0.287298,0.229272,0.0658694,0.0270876,140,88
1457,950.364,815.914,893.047,-0.7962,0.589474,0.136329,0.00935765,0.417814,0.115951,0.0484458,0.0393413,306,82
613,936.847,806.267,897.599,0.0535179,-0.839029,0.541449,0.00844828,0.187034,0.198982,0.0372164,0.0303901,176,57
1194,943.504,808.506,893.847,-0.522001,-0.679733,-0.515245,0.0151609,0.133198,0.147712,0.0196749,0.0119292,37,58
415,950.221,819.767,895.756,-0.933758,0.161815,-0.319235,0.0245051,0.391104,0.179351,0.0701449,0.0513263,99,71
1799,949.118,814.324,894.867,-0.699996,0.504274,-0.50568,0.017275,0.445713,0.595582,0.265459,0.13805,125,59
1549,944.834,810.539,896.502,-0.887427,0.334058,-0.317614,0.016353,0.500443,0.291062,0.14566,0.0795654,110,71
1118,950.736,819.458,895.362,-0.0684057,-0.0116074,-0.99759,0.0313467,0.497515,0.4942,0.245872,0.116101,80,3
830,943.914,808.54,894.692,-0.867019,0.313228,-0.387513,0.00989823,0.143915,0.117,0.0168381,0.0129899,109,67
1795,947.958,814.398,896.606,-0.608512,0.639603,-0.469702,0.015416,0.342035,0.263705,0.0901964,0.0576248,136,61
161,949.818,815.929,895.183,0.322471,0.0818418,-0.943035,0.0231604,0.163408,0.153819,0.0251352,0.0113283,255,19
1622,949.242,814.135,894.41,-0.863017,0.452984,-0.223622,0.0145392,0.216613,0.253172,0.0548403,0.0477227,117,77
52,949.737,815.4,895.079,-0.792706,-0.519986,-0.31817,0.0147129,0.0912146,0.0963901,0.00879218,0.00611826,56,71
885,950.717,818.264,894.514,-0.966488,-0.144635,-0.212087,0.0124755,0.141217,0.129721,0.0183189,0.0167534,81,77
83,951.101,820.249,895.944,-0.044825,0.84258,-0.536702,0.0179693,0.17909,0.132893,0.0237998,0.0123991,176,57
19,946.154,812.182,896.39,-0.844276,-0.475834,0.246535,0.00704236,0.0600614,0.106484,0.00639557,0.00444648,240,75
453,952.421,823.582,895.169,-0.999508,-0.0306124,0.00682559,0.0109531,0.135724,0.157108,0.0213234,0.0173189,268,89
1210,937.812,806.014,896.424,-0.65804,0.665046,-0.353125,0.0183888,0.347777,0.497096,0.172878,0.0785197,135,69
1021,942.267,808.819,897.834,-0.54142,0.838829,-0.0568334,0.015895,0.14318,0.153204,0.0219358,0.0162268,147,86
1599,951.887,821.617,897.105,-0.974215,0.033112,-0.223178,0.0189795,0.390233,0.385315,0.150363,0.142933,91,77
777,947.386,814.381,896.972,0.953898,-0.17725,0.242202,0.0312228,0.40433,0.294153,0.118935,0.0496722,100,75
67,948.742,814.428,894.939,-0.936153,0.252934,0.244218,0.0199484,0.158573,0.159062,0.0252229,0.0067118,285,75
921,952.402,820.145,895.126,-0.22479,0.537506,-0.812746,0.0158005,0.428062,0.160186,0.0685693,0.0366827,157,35
191,949.259,815.512,895.582,-0.307064,0.106052,-0.945761,0.0182846,0.158774,0.173627,0.0275674,0.0190889,109,18
30,952.552,822.801,897.869,-0.609987,0.47383,-0.635139,0.0162554,0.173213,0.172827,0.0299359,0.0191697,127,50
1425,951.913,819.058,893.696,0.659279,-0.751512,0.0240781,0.0144925,0.364468,0.0702704,0.0256113,0.0239569,138,88
6,952.117,821.238,895.542,-0.705397,-0.694316,-0.142621,0.0126509,0.184711,0.242043,0.0447081,0.0147842,45,81
250,953.641,824.062,897.484,-0.878311,0.472231,-0.0746144,0.0130858,0.141701,0.127067,0.0180055,0.0151313,118,85
798,948.582,816.075,897.111,0.553689,-0.617221,-0.558988,0.00233394,0.186457,0.242466,0.0452096,0.021145,318,56
1001,942.99,809.011,897.187,-0.39145,-0.919806,0.0269157,0.0219835,0.240735,0.230737,0.0555463,0.0450737,203,88
209,946.076,812.428,897.011,0.621393,-0.659534,0.422949,0.0208483,0.121358,0.133458,0.0161962,0.0122161,136,64
401,945.982,810.788,894.997,-0.996918,0.0629093,-0.0468699,0.00418917,0.176972,0.095196,0.016847,0.0118976,93,87
122,946.182,812.225,896.756,0.0773155,0.0909276,-0.992852,0.0105828,0.141672,0.0957691,0.0135678,0.00849801,220,6
108,952.762,820.257,894.164,-0.460697,-0.830029,0.31434,0.00690022,0.177932,0.108335,0.0192763,0.017546,209,71
1899,945.546,809.966,893.963,-0.764615,0.405844,0.500654,0.00510928,0.190023,0.155278,0.0295064,0.0219153,297,59
1844,944.029,808.766,894.331,0.424379,-0.891926,0.156108,0.0232317,0.689004,0.449794,0.30991,0.104359,154,81
848,947.055,813.815,897.245,0.903824,-0.412193,-0.114889,0.0145045,0.165574,0.256213,0.0424221,0.016582,294,83
242,952.588,823.316,895.137,-0.798221,-0.577291,0.171983,0.0245313,0.437408,0.452738,0.198031,0.0775204,234,80
1286,943.547,808.501,894.128,0.461636,-0.73502,0.496627,0.0126894,0.190113,0.166369,0.0316289,0.0258483,147,60
48,950.408,818.89,897.378,-0.847947,-0.32306,0.420259,0.0190048,0.202007,0.127214,0.0256982,0.0177425,249,65
759,946.688,812.044,895.458,-0.761469,0.220052,-0.609706,0.0102446,0.244778,0.249283,0.061019,0.0389192,106,52
214,952.771,820.304,894.281,-0.196173,-0.842511,0.501688,0.0245012,0.16093,0.160072,0.0257602,0.0191581,193,59
153,950.556,818.924,897.438,-0.37115,0.566954,-0.735398,0.0172997,0.13748,0.152912,0.0210224,0.0130453,146,42
1595,949.519,814.872,894.343,0.442727,-0.70181,-0.558081,0.0188091,0.309015,0.331144,0.102328,0.0620068,327,56
1975,942.248,808.998,895.307,0.0372454,-0.945233,0.324264,0.0186698,0.353156,0.270622,0.0955717,0.063395,177,71
982,942.693,809.179,894.966,-0.136055,-0.944587,0.29874,0.0146791,0.150757,0.112649,0.0169826,0.0147194,188,72
81,937.77,808.145,893.668,-0.0394685,-0.998053,-0.0482993,0.00857829,0.157851,0.144395,0.0227928,0.00588129,2,87
79,948.338,815.952,896.427,-0.991877,-0.0426303,-0.119842,0.0135659,0.134558,0.165987,0.0223348,0.0154229,87,83
574,943.521,809.709,897.812,-0.292425,0.893491,-0.340825,0.0144739,0.179158,0.134518,0.0240999,0.0150732,161,70
964,937.818,808.2,893.506,0.345262,-0.851975,0.393614,0.0107236,0.172538,0.204275,0.0352453,0.0232727,157,66
75,944.454,810.457,897.565,-0.798091,-0.206477,0.566055,0.0178112,0.0850735,0.0934244,0.00794794,0.00555381,255,55
590,951.757,819.459,894.321,0.0598212,-0.826208,-0.560181,0.0123716,0.14447,0.0827293,0.0119519,0.0081675,355,55
667,946.115,812.548,897.364,-0.421085,0.252408,-0.871193,0.013346,0.4194,0.136446,0.0572256,0.0437316,120,29
253,944.445,810.59,897.485,-0.85199,-0.501568,0.150144,0.0107005,0.12346,0.0815526,0.0100685,0.00864389,239,81
314,950.712,818.354,894.771,-0.384332,-0.817847,-0.428269,0.0247389,0.194755,0.20843,0.0405928,0.00809792,25,64
731,938.086,807.521,894.527,-0.0310161,-0.460569,-0.887082,0.0144727,0.101487,0.160213,0.0162596,0.0138308,3,27
259,952.34,822.619,897.87,-0.572299,0.727839,0.377788,0.0254515,0.203011,0.220612,0.0447865,0.029633,321,67
1694,937.454,806.031,895.445,0.507369,-0.562427,-0.65288,0.0269695,0.823581,0.85236,0.701988,0.258741,317,49
1407,938.634,808.291,893.324,-0.391519,0.878468,-0.273873,0.0142395,0.359014,0.284557,0.10216,0.0638071,155,74
1389,942.321,808.63,897.461,0.199246,-0.979077,0.0413418,0.0277559,0.318155,0.367258,0.116845,0.0694696,168,87
477,939.85,806.956,897.38,-0.472833,-0.830433,0.294635,0.011929,0.15368,0.125375,0.0192677,0.0171549,209,72
49,950.425,819.085,897.442,-0.0838913,-0.48164,-0.872344,0.0244834,0.191509,0.251463,0.0481573,0.00710648,9,29
120,944.071,810.39,897.934,-0.977473,0.0948279,-0.188561,0.0172195,0.227284,0.151882,0.0345203,0.0219277,95,79
781,948.785,816.083,896.081,-0.96695,0.0285663,-0.25336,0.0146249,0.31317,0.147882,0.0463123,0.0344029,91,75
268,949.927,815.961,895.25,0.537701,-0.789352,-0.296314,0.0121518,0.246185,0.219082,0.0539347,0.00404398,325,72
1037,945.309,810.628,895.658,0.0381666,-0.999268,-0.00260635,0.00924608,0.252637,0.260011,0.0656883,0.0149983,357,89
150,950.447,819.106,897.613,-0.762177,-0.630645,0.146196,0.0199935,0.187737,0.13012,0.0244284,0.0170319,230,81
790,951.132,817.96,893.064,-0.745267,-0.179925,-0.642031,0.0154101,0.115344,0.144872,0.01671,0.0122293,76,50
1292,952.39,819.723,893.073,-0.923826,-0.213527,-0.317729,0.0120867,0.322853,0.181996,0.0587577,0.0493892,76,71
877,946.558,813.236,897.921,-0.95753,0.13511,-0.254717,0.0148722,0.181489,0.152155,0.0276145,0.0233387,98,75
504,946.426,812.166,895.628,-0.418836,-0.797035,0.435099,0.00727991,0.188191,0.17212,0.0323915,0.0223296,207,64
508,949.202,817.856,895.915,-0.0407584,0.554625,-0.831101,0.0150444,0.296026,0.13495,0.0399488,0.0208645,175,33
495,949.207,815.591,895.636,-0.691442,-0.301382,-0.656565,0.0212037,0.219383,0.245646,0.0538906,0.034284,66,48
916,936.588,806.195,897.597,-0.372862,0.595546,-0.711547,0.0234947,0.735158,0.837227,0.615494,0.297289,147,44
515,946.161,812.3,896.773,-0.595199,0.802948,0.0318343,0.0120096,0.104957,0.114135,0.0119792,0.00895938,323,88
74,951.766,819.117,893.453,0.904452,-0.375911,-0.201636,0.00801551,0.0710618,0.0782165,0.00555821,0.00342087,292,78
939,943.915,808.971,895.108,-0.878764,0.0629285,-0.473089,0.0105241,0.199328,0.164259,0.0327413,0.0222156,94,61
695,942.255,808.898,893.862,-0.395953,-0.917364,-0.0408098,0.00754228,0.0929774,0.0782515,0.00727562,0.00672126,23,87
713,950.8,819.594,895.892,-0.491703,-0.454165,-0.742941,0.0143059,0.680708,0.874257,0.595114,0.0220178,47,42
155,944.014,809.903,897.766,-0.618553,0.169856,-0.767165,0.0126675,0.192057,0.194749,0.0374028,0.0209146,105,39
1840,941.7,808.945,894.767,-0.216156,-0.897617,0.384136,0.0183093,0.728932,0.662388,0.482836,0.275443,193,67
62,949.255,818.054,896.044,-0.881345,-0.367163,-0.29736,0.0110438,0.109123,0.220159,0.0240245,0.00648628,67,72
2002,947.402,812.026,894.447,-0.659603,0.742593,-0.116103,0.0312204,0.680264,0.883166,0.600786,0.264635,138,83
254,948.362,816.278,896.448,-0.52038,0.579556,-0.627151,0.0225211,0.217349,0.266702,0.0579675,0.0185392,138,51
975,943.884,809.324,897.379,0.539592,-0.752642,0.377319,0.0178074,0.269178,0.211384,0.0568999,0.0381367,144,67
367,952.79,821.496,893.997,-0.428053,0.162688,0.88899,0.0270623,0.327542,0.169899,0.0556491,0.0174152,290,27
55,949.742,815.476,895.268,0.155209,-0.9848,-0.0779723,0.0123741,0.0876997,0.124341,0.0109046,0.010003,351,85
1439,944.401,810.006,895.371,-0.401732,0.637679,-0.657249,0.0162911,0.204777,0.332303,0.0680479,0.0387891,147,48
212,943.967,810.046,897.85,-0.719811,0.201319,-0.664337,0.0222601,0.421226,0.31897,0.134358,0.0508421,105,48
50,952.156,823.338,894.038,-0.574027,-0.14699,0.805535,0.0119219,0.178124,0.0852755,0.0151896,0.00715168,255,36
1593,941.155,808.901,893.124,-0.481161,-0.853874,0.198453,0.0114405,0.400267,0.271274,0.108582,0.0897144,209,78
1670,952.934,821.071,893.258,-0.802955,-0.0691041,0.592021,0.0194058,0.178307,0.256117,0.0456674,0.0365365,265,53
1489,947.604,813.235,895.949,-0.448282,0.772653,-0.449501,0.00706562,0.27168,0.264819,0.071946,0.0445483,149,63
2043,950.224,816.276,894.298,0.659023,-0.605137,-0.446652,0.0129753,0.243695,0.288489,0.0703034,0.0457002,312,63
225,946.39,812.118,895.808,0.0206526,-0.0392165,0.999017,0.0132122,0.2509,0.166335,0.0417334,0.00171391,152,2
121,948.714,814.484,894.972,-0.666136,-0.745426,0.0245719,0.00759896,0.0709346,0.132363,0.00938914,0.00722921,221,88
1420,942.923,808.7,893.836,-0.568768,0.686192,-0.453479,0.0137159,0.176644,0.157238,0.0277752,0.0235046,140,63
42,943.945,810.35,897.972,-0.418178,0.439396,-0.795021,0.0137819,0.283469,0.209834,0.0594814,0.023001,136,37
2024,949.046,814.124,893.421,0.517448,-0.840411,-0.161111,0.0142805,0.215781,0.301237,0.0650011,0.0367794,328,80
47,952.54,823.203,895.441,0.194495,0.963676,0.183031,0.0286419,0.21237,0.235972,0.0501134,0.00976793,11,79
948,944.414,810.107,896.253,-0.645169,0.732287,-0.217971,0.0120006,0.129887,0.247482,0.0321448,0.0204738,138,77
258,948.283,815.93,896.525,-0.390903,-0.127748,-0.911524,0.0146068,0.245748,0.180145,0.0442702,0.0268987,71,24
998,948.869,815.911,896.063,0.0247593,-0.987102,-0.158169,0.0137129,0.341115,0.157576,0.0537518,0.0267302,358,80
1702,948.949,813.91,893.17,-0.645765,0.341008,-0.683155,0.0237608,0.543712,0.457326,0.248654,0.150167,117,46
95,945.409,811.635,897.081,-0.024401,-0.636604,0.770804,0.0212756,0.137554,0.228355,0.0314111,0.0215756,182,39
57,952.695,821.509,893.872,-0.850396,-0.231078,0.472683,0.00778107,0.0848987,0.129618,0.0110044,0.00720093,254,61
27,949.726,815.411,895.258,-0.880297,0.444578,0.165614,0.0163414,0.126249,0.0846655,0.010689,0.00755294,296,80
895,937.306,806.582,894.904,0.018836,-0.972548,-0.231938,0.0121602,0.183908,0.185921,0.0341923,0.0213559,358,76
1838,947.297,812.066,893.613,-0.890427,0.424103,-0.165155,0.0129343,0.264397,0.219069,0.057921,0.0432733,115,80
1112,939.908,806.88,897.92,0.400309,-0.825855,0.397136,0.00701785,0.199009,0.173452,0.0345185,0.0286402,154,66
744,947.067,813.937,897.091,0.242881,-0.42305,-0.872947,0.00940543,0.302577,0.108026,0.0326864,0.0177575,330,29
1013,943.125,809.075,895.81,-0.47355,0.309633,-0.824547,0.0173723,0.278857,0.232697,0.0648892,0.0314707,123,34
44,939.831,806.942,897.452,-0.377523,-0.470733,-0.797425,0.00883287,0.109034,0.0777552,0.00847797,0.00636372,38,37
522,945.95,812.189,896.896,-0.7965,0.382456,-0.468311,0.0132279,0.219161,0.241488,0.0529246,0.0257109,115,62
143,952.272,822.515,894.742,-0.878915,0.260626,-0.399477,0.0162793,0.0937269,0.0847133,0.00793992,0.005959,106,66
743,948.186,813.419,895.603,-0.94803,0.232296,-0.217435,0.00874513,0.185617,0.177218,0.0328946,0.0178242,103,77
34,936.906,806.139,897.376,-0.177682,0.1502,-0.972558,0.00887363,0.326227,0.0995255,0.0324679,0.0118577,130,13
1030,949.584,818.697,896,0.802092,-0.542713,-0.249221,0.0137929,0.184993,0.163166,0.0301846,0.0212325,304,75
33,950.978,819.629,895.124,-0.962774,0.18237,-0.199516,0.0163931,0.115007,0.253824,0.0291915,0.010198,100,78
752,942.537,808.866,894.156,0.097371,-0.925086,0.367063,0.0152879,0.211653,0.23045,0.0487755,0.0250264,173,68
841,946.832,813.186,896.242,0.836041,-0.49937,0.227302,0.0158887,0.173743,0.134757,0.023413,0.0160101,120,76
8,946.568,812,895.507,0.329149,0.795367,-0.508972,0.010494,0.119161,0.155115,0.0184837,0.0131795,202,59
28,952.052,821.382,895.445,-0.928656,-0.238098,0.284441,0.0105507,0.120228,0.0728368,0.00875701,0.00720963,255,73
893,939.506,806.765,895.275,-0.675736,-0.737139,-0.00248333,0.0138144,0.455255,0.438051,0.199425,0.10602,42,89
1308,950.345,816.116,893.368,0.574949,-0.774593,-0.263512,0.0136226,0.216796,0.105357,0.0228409,0.0173207,323,74
1205,944.222,810.233,897.011,0.87425,-0.465373,0.138259,0.0157364,0.323927,0.167378,0.0542182,0.0382257,118,82
1135,945.053,811.697,897.596,0.758581,-0.651096,0.025074,0.0183567,0.186139,0.178402,0.0332075,0.023024,130,88
1753,942.274,809.038,894.53,-0.222295,-0.899068,0.377176,0.0160121,0.212,0.137173,0.0290807,0.024632,193,67
651,948.563,815.938,897.325,-0.987035,0.157609,-0.030363,0.0112478,0.109916,0.10448,0.0114841,0.0105831,99,88
926,949.95,818.684,895.535,-0.881939,-0.4701,-0.0344804,0.0133039,0.261011,0.199888,0.052173,0.0365767,61,88
646,942.406,809.086,894.688,-0.00654906,0.0530404,-0.998571,0.0140044,0.118618,0.121982,0.0144693,0.00928508,172,3
218,950.836,819.886,895.672,-0.991729,-0.00777605,0.128115,0.00388256,0.121114,0.0977297,0.0118365,0.0069788,269,82
11,950.631,819.68,895.472,0.325891,0.571687,-0.752973,0.0305651,0.270135,0.301295,0.0813904,0.0277834,209,41
2044,949.223,814.519,893.467,-0.918492,0.169602,-0.357223,0.0352776,1.00001,0.748468,0.748475,0.341907,100,69
90,942.956,809.052,894.229,-0.862135,-0.468661,0.192562,0.00781947,0.0924977,0.141692,0.0131062,0.00946317,241,78
1999,944.762,809.532,894.651,-0.968153,0.143026,-0.205485,0.0140889,0.206172,0.285891,0.0589427,0.0275403,98,78
25,943.927,809.931,895.881,0.0104026,-0.107123,0.994191,0.0171471,0.176661,0.231069,0.0408209,0.00788265,174,6
2052,952.139,821.966,896.512,-0.847118,0.514028,0.134782,0.0252444,2.68739,0.804268,2.16139,0.892648,301,82
652,939.951,806.782,895.856,-0.38479,-0.922917,0.0126366,0.012694,0.109408,0.141003,0.0154268,0.0107647,202,89
